id,form_number,title,current_category,current_status,target_area,confidence,reason
cf5197ab-0ca1-4a7c-9033-97bb5d177d92,circuits/circuit5/motion-for-order-setting-final-hearingnon-jury-trial,MOTION FOR ORDER SETTING FINAL HEARING / NON-JURY TRIAL,circuit_specific,review,filing,high,filing title signal: motion
9be34a6c-4b20-41d9-848f-77acf8cddcee,circuits/circuit5/motion-for-telephonic-appearance,Motion for Telephonic Appearance,circuit_specific,review,filing,high,filing title signal: motion
5a1ca166-47e0-4d51-99fa-ec111aae80be,circuits/circuit5/motion-for-telephonic-appearance-at-mediation,Motion for Telephonic Appearance at Mediation,circuit_specific,review,filing,high,filing title signal: motion
53568172-a6a2-4c61-9c47-07d2b0244903,circuits/circuit5/motion-to-contest-drivers-license-suspension-revocation,MOTION TO CONTEST DRIVERS LICENSE SUSPENSION/REVOCATION,circuit_specific,review,filing,high,filing title signal: motion
cd3cc420-e2f0-4004-b3eb-a1bc8d5f86ad,circuits/circuit5/motion-to-or-for,Motion To Or For,circuit_specific,published,filing,high,filing title signal: motion
0eb50794-7617-422c-b682-50b2d1494129,circuits/circuit5/motion-to-suspend-terminate-child-support,Motion To Suspend Terminate Child Support,circuit_specific,published,filing,high,filing title signal: motion
2f0553de-012f-47f9-af7f-ea3d39a2b734,circuits/circuit5/mtn-to-contest-cs-delinq-admin-packet,Motion to Contest Child Support Delinquency (Administrative) — Packet,circuit_specific,published,filing,high,filing title signal: motion
b1542ad2-4e9c-410a-8462-933d723a66f2,circuits/circuit5/mtn-to-contest-cs-delinquency-packet,Mtn To Contest Cs Delinquency Packet,circuit_specific,review,filing,high,filing title signal: \bmtn\b
984c4dfc-4a80-4aa9-8201-5a86c4ac0a0a,circuits/circuit5/pet-enforce-admin-cs-ord-packet,Petition to Enforce Administrative Child Support Order — Packet,circuit_specific,published,filing,high,filing title signal: petition
72116f85-9175-4d73-a871-1cfcf84ca370,circuits/circuit5/pet-supersede-admin-ord-packet,Pet Supersede Admin Ord Packet,circuit_specific,review,filing,high,filing title signal: \bpet\b
fe74cc58-de9a-4f92-95ac-a0dc3a05f8c2,circuits/circuit5/pet-to-contest-ntc-intent-to-susp-dl-admin-packet,Pet To Contest Ntc Intent To Susp Dl Admin Packet,circuit_specific,review,filing,high,filing title signal: \bpet\b
98a7c702-7f56-4a97-b3af-1f8c44d9857d,circuits/circuit5/pet-to-contest-ntc-intent-to-susp-dl-for-nonpymnt-packet,Petition to Contest Notice of Intent to Suspend Driver's License for Nonpayment — Packet,circuit_specific,published,filing,high,filing title signal: petition
a8e3bc2d-5818-4f4d-b261-98891090ae3d,circuits/circuit5/petition-for-parenting-plan-with-time-sharing-schedule-and-support-unconnected-with-dissolution-of-marriage,Petition for Parenting Plan with Time-Sharing Schedule and Support Unconnected with Dissolution of Marriage,circuit_specific,published,filing,high,filing title signal: petition
28064815-f4e2-40b0-a26c-7369e14951c4,circuits/circuit5/petition-to-establish-parenting-plan-with-time-sharing-schedule-with-minor-children-of-parents-who-were,Petition to Establish Parenting Plan with Time-Sharing Schedule with Minor Child(ren) of Parents Who Were Never Married,circuit_specific,published,filing,high,filing title signal: petition
e11b6798-c60e-4b76-ae5f-76b71c602894,circuits/circuit5/pretrial-statement-dissolution-of-marriage-actions-involving-parenting-issues,Pretrial Statement Dissolution of Marriage (Actions Involving Parenting Issues),circuit_specific,review,filing,high,filing title signal: dissolution
0e40bc8b-acc2-4c56-9ca5-35a04ebd6fee,circuits/circuit5/pretrial-statement-dissolution-of-marriage-without-childrens-issues,PRETRIAL STATEMENT DISSOLUTION OF MARRIAGE (WITHOUT CHILDREN'S ISSUES),circuit_specific,review,filing,high,filing title signal: dissolution
300949b9-df9f-4269-9a0c-14a3470b848e,circuits/circuit5/settlement-agreement-for-parties-never-married-with-children-and-instructions,Settlement Agreement For Parties Never Married With Children And Instructions,circuit_specific,published,filing,high,filing title signal: settlement agreement
71ee5889-c5dc-4d34-92e3-4eef6b58e39d,circuits/circuit5/use-of-ai-in-documents,Use Of Ai In Documents,circuit_specific,review,uncertain,low,no filing/payment/redaction signal in metadata
97123b96-4404-4b29-9683-e431e9cd6fd1,circuits/circuit5/waiver-of-service-of-process,WAIVER OF SERVICE OF PROCESS,circuit_specific,review,filing,high,filing title signal: waiver of
2afcbec5-cb98-4c9e-9f1e-b671efdd1c88,civil-procedure-rules-2026.pdf,Florida Rules of Civil Procedure (2026),civil,review,filing,high,db category signal: civil
fa89b86c-e63f-4fe2-ab12-1f855342645f,Clay/Clay-Affidavit_of_Defense,Clay County - Affidavit_of_Defense.pdf,county_local,published,filing,high,filing title signal: affidavit
d141eddf-e07b-4af0-a79c-b78f74c7bf16,Clay/Clay-Affidavit_of_Officer_Form,Clay County - Affidavit_of_Officer_Form.pdf,county_local,published,filing,high,filing title signal: affidavit
246535e0-167a-4862-abd0-497ccbcb9da0,Clay/Clay-dr486a,WRITTEN AUTHORIZATION FOR REPRESENTATION BEFORE THE VALUE ADJUSTMENT BOARD,county_local,published,filing,high,filing title signal: writ
878b2bc4-3fb9-4b4e-82cc-8e5e6eff550a,Clay/Clay-dr486poa,POWER OF ATTORNEY FOR REPRESENTATION BEFORE THE VALUE ADJUSTMENT BOARD,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
103a1ac5-90ec-4164-9204-48b9f686e3d9,Clay/Clay-dr486port,PETITION TO THE VALUE ADJUSTMENT BOARD TRANSFER OF HOMESTEAD ASSESSMENT DIFFERENCE REQUEST FOR HEARING,clerk_administrative,review,clerk_admin,high,title junk pattern: assessment
3df10fc0-e3e5-4dca-9767-758af6630bbf,Clay/Clay-ds11_pdf,Clay County: ds11 pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
085e95a9-af6c-4e26-a2a7-fccfa94d9066,Clay/Clay-Generic_Motion_as_of_March_2026,Generic Motion Form,county_local,published,filing,high,filing title signal: motion
e44b61a8-e753-4343-bea5-c470e27375de,Clay/Clay-Passport-Process-Fees-and-Checklist-As-of-April-26-2036,Clay County: Passport Process Fees and Checklist As of April 26 2036,county_local,rejected,filing,low,weak filing signal: checklist
a1e7e861-8b64-49ca-bab9-a0c69e6ab281,Clay/Clay-Petition_For_Injunction_For_Protection_Against_Dating_Violence_tagged,Petition for Injunction for Protection Against Dating Violence,county_local,published,filing,high,filing title signal: petition
77200888-797f-481b-98d0-d6bf7b32753b,Clay/Clay-Petition_For_Injunction_For_Protection_Against_Domestic_Violence-tagged,Clay County: Petition For Injunction For Protection Against Domestic Violence tagged,county_local,rejected,filing,high,filing title signal: petition
c80d1704-1287-482a-9f22-ac4a28d46f96,Clay/Clay-Petition_For_Injunction_For_Protection_Against_Repeat_Violence-tagged,Clay County: Petition For Injunction For Protection Against Repeat Violence tagged,county_local,published,filing,high,filing title signal: petition
0d22561e-c684-44e2-8822-6dec1dd30c9d,Clay/Clay-Petition_For_Injunction_For_Protection_Against_Stalking_Violence_tagged,Petition for Injunction for Protection Against Stalking,county_local,published,filing,high,filing title signal: petition
e1f23739-6645-4c55-afaa-0d6477791b7f,Clay/Clay-Petition_For_Injunction_For_Protections_Against_Sexual-_Violence_tagged,Petition for Injunction for Protection Against Sexual Violence,county_local,published,filing,high,filing title signal: petition
aa32054b-082d-4568-be0b-d036d76bea05,Clay/Clay-Petition-to-Value-Adjustment-Board-Request-for-Hearing-2024-1,Petition to the Value Adjustment Board Request for Hearing,county_local,published,filing,high,filing title signal: petition
26586f6b-0750-4864-ab5f-0357a36e9095,Clay/Clay-Request-To-Suspend-DL-1,Request to Suspend Driver's License and Motor Vehicle Registration,county_local,published,filing,high,filing title signal: request to
a36a35d3-7de9-489e-8043-1068fe713128,Clay/Clay-Traffic_School_Affidavit_Form,Clay County - Traffic_School_Affidavit_Form.pdf,county_local,published,filing,high,filing title signal: affidavit
971a3495-98bb-4d66-94b3-bc984e8dd6fd,Clay/Clay-Updated-Civil-Cover-Sheet,Clay County: Updated Civil Cover Sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
80ce95bc-4b57-45f7-856b-da4019bff92f,Clay/Clay-USA-250th-Quilts-Exhibit-Flyer-May-2026,Clay County: USA 250th Quilts Exhibit Flyer May 2026,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
82a99aa9-28e1-4489-a746-56ba05d6ba27,Clay/Clay-VABDR-486MU,ATTACHMENT TO A VALUE ADJUSTMENT BOARD PETITION FOR MULTIPLE PARCELS AND ACCOUNTS,county_local,published,filing,high,filing title signal: petition
791d9626-33ab-4999-810d-d468aba70b89,Collier/collier-Family-Law-Cover-Sheet,Cover Sheet for Family Court Cases,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
ebb136d8-7311-42f4-a235-1810562ccfe2,Collier/collier-Indigent20Civil,APPLICATION FOR DETERMINATION OF CIVIL INDIGENT STATUS,county_local,published,filing,high,filing title signal: termination of
427d5431-3051-4f7a-9c3c-92c7ea54c5d1,Collier/collier-OIG-Charter-V2,Collier County - collier-OIG-Charter-V2.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
9e3b7b92-290e-4467-b64d-5d1441b8e645,Collier/collier-Vital20Statistics20Information20Form,Vital Statistics Information Form,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
2c011aed-b1c2-4f50-988d-a6fc5e5439ff,Columbia/Columbia-1-New-Eviction-Packet-9-18-2023,Columbia County: 1 New Eviction Packet 9 18 2023,county_local,published,filing,high,filing title signal: eviction
6ea21b62-41a2-4ab9-9cf6-ba3152daf86c,Columbia/Columbia-2024-ANSWER-FOR-DEFENDANT,Columbia County: 2024 ANSWER FOR DEFENDANT,county_local,published,filing,high,filing title signal: answer
f32bd869-606e-4b7d-9064-6384c16e186f,Columbia/Columbia-2024-ANSWER-FOR-DEFENDANT-1,ANSWER—RESIDENTIAL EVICTION,county_local,published,filing,high,filing title signal: answer
8d978820-f51c-43f1-99a0-6a2436fe2165,Columbia/Columbia-Address-Change,Columbia County - Address-Change.docx,clerk_administrative,review,clerk_admin,low,soft admin pattern: change of address
30dfeedc-e2b8-439b-96c1-81c4fd31cf82,Columbia/Columbia-Application-for-Criminal-Indigent-Status-Revised1,Columbia County: Application for Criminal Indigent Status Revised1,county_local,published,filing,low,weak filing signal: application
d34bdc63-6da7-4bb6-b803-455efab76390,Columbia/Columbia-Application-for-Criminal-Indigent1,Application for Determination of Civil Indigent Status (Dependency and Termination of Parental Rights Cases),county_local,published,filing,high,filing title signal: termination of
e495d39d-9ec8-4060-ae6b-ed6208839069,Columbia/Columbia-Application-for-Indigent-status-Civil-and-Civil-Dependency-1,Application for Determination of Civil Indigent Status (General Civil and Dependency/Termination of Parental Rights Case,county_local,published,filing,high,filing title signal: termination of
f611fc5e-ae77-4fde-ac20-7ee0d7118eb2,Columbia/Columbia-CCIS-Attorney-Agreement-Form,"Columbia County Clerk of Court Registration Agreement to View Records Online (for Users, Parties, and Attorneys)",county_local,published,filing,low,weak filing signal: agreement
6ac993a6-2019-46cb-b971-8e7df9ccc694,Columbia/Columbia-Civil-Credit-Card-Payment-2-Copy-1,Columbia County: Civil Credit Card Payment 2 Copy 1,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
0fc2d499-0eda-4970-b995-6b3d46bdb179,Columbia/Columbia-Civil-Credit-Card-Payment-2-Copy1,Columbia County: Civil Credit Card Payment 2 Copy1,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
16575ab0-d99c-456d-8246-ace79573c0a0,Columbia/Columbia-Declaratory-info-sheet,Columbia County: Declaratory info sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
594d7e2b-171c-4b47-8b96-d47421ce71bc,Columbia/Columbia-Declaratory-Judgment-Packet,Columbia County: Declaratory Judgment Packet,county_local,published,filing,high,filing title signal: judgment
fe8c71df-9638-46ca-a2ea-9568aec8b4b2,Columbia/Columbia-Fax-with-Credit-Card-Payment-TrafficADA-1,Columbia County: Fax with Credit Card Payment TrafficADA 1,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
e30d5c3c-26cc-4927-8c66-b1947f7309b8,Columbia/Columbia-Fax-with-Credit-Card-Payment-TrafficADA-11,Columbia County: Fax with Credit Card Payment TrafficADA 11,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
16bdc752-2663-4f48-b623-dc496f6b71c2,Columbia/Columbia-Fax-with-Credit-Card-Payment-TrafficADA-11fillable,Columbia County: Fax with Credit Card Payment TrafficADA 11fillable,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
a33147d6-2682-4e86-b777-66ecec91041a,Columbia/Columbia-Form-2.601-Request-to-be-Excused-from-Email-Service,Columbia County: Form 2.601 Request to be Excused from Email Service,county_local,published,filing,high,filing title signal: request to
ef9b0b77-9ab4-4d32-b315-28773ada9772,Columbia/Columbia-Form-2.602-Designation-of-Email-Address-for-a-Party-Not-Represented-by-an-Attorney,Columbia County: Form 2.602 Designation of Email Address for a Party Not Represented by an Attorney,county_local,published,filing,high,filing title signal: designation of
83eb66b3-5c8a-4e7f-9d16-ca5c1a9ea6f0,Columbia/Columbia-Form-2.603-Notice-of-Change-of-Address-or-Email-Address,Notice of Change of Mailing Address or Designated E-Mail Address [Form 2.603],county_local,published,filing,high,filing title signal: notice of
694443a9-6913-4cbb-be8e-78691119a47a,Columbia/Columbia-General-Tenant-Information1,Columbia County: General Tenant Information1,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c06cf3c0-cc4a-4a12-8e93-25c4206b8aa6,Columbia/Columbia-juryscams-1,Columbia County: juryscams 1,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
2108fadf-a508-4d12-a997-55613e119fd2,Columbia/Columbia-New-Eviction-Packet-revised-July-29-2024,Columbia County: New Eviction Packet revised July 29 2024,county_local,published,filing,high,filing title signal: eviction
34512fc8-9fce-43d6-a53d-e602cac147c4,Columbia/Columbia-SMALL-CLAIMS-Cover-Sheet,Columbia County: SMALL CLAIMS Cover Sheet,county_local,rejected,filing,high,filing title signal: small claims
70a19a94-94ab-4271-9037-d8b6fb8d709f,Columbia/Columbia-Small-Claims-packet-1,Columbia County: Small Claims packet 1,county_local,rejected,filing,high,filing title signal: small claims
5ef78f55-6130-4c34-99d0-d85341e292fb,Columbia/Columbia-soc-1,Statement of Claim (Small Claims),county_local,published,filing,high,filing title signal: small claims
5fe6d121-f39b-49a6-b650-b93228a6a926,Columbia/Columbia-TrafficFax-with-Credit-Card-Paymentfill1-1-1,Traffic Fine Credit Card Payment Fax Form,clerk_administrative,review,clerk_admin,high,title junk pattern: credit card
c930c33c-0168-45cb-bca9-a4ad1ee7ef2b,Columbia/Columbia-User_Registration_Agreement1-1,Columbia County: User Registration Agreement to View Records Online,county_local,published,filing,low,weak filing signal: agreement
4dac7f8d-bac0-4000-be48-a89caa776cc7,county-hillsborough-66988067,Hillsborough County - 12rules.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c3a097f9-aaf8-4fde-a365-083aea66ef46,county-lee-15936393,Lee County - ,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
fe36f4a0-3f05-4604-a2c8-f5708870a8df,county-lee-45259252,Lee County - Notice of Commencement 1 page.pdf,county_local,rejected,filing,high,filing title signal: notice of
a93c9999-1ad3-43f8-ba50-e53bec829738,county-lee-65903959,Lee County - Cape Coral Notice of Commencement.pdf,county_local,rejected,filing,high,filing title signal: notice of
a26730d5-8b94-42bb-a8b6-83e9d0e89a99,county-lee-98574127,Lee County - Civil-Indigency-Application-Supreme-Court-1.pdf,county_local,rejected,filing,low,weak filing signal: application
58f41ed6-eb7a-4a75-b633-6ce125a5e1be,county-lee-a3e67a25,Lee County - Lee-,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c68572c0-77fd-4d33-8c54-855b3c8afe5c,county-lee-dc1d54da,Lee County - Lee-Cape%20Coral%20Notice%20of%20Commencement.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
343db20e-d105-4f8a-b9d2-07264dbeef73,county-leon-0b984a1a,Leon County - Leon-continuing_writ.pdf,county_local,rejected,filing,high,filing title signal: writ
7aae9245-f1c1-4ae5-8f40-f8457aeab2f4,county-leon-19738412,Leon County - Continuing Writ,county_local,rejected,filing,high,filing title signal: writ
bd0f53ce-0f0d-49c0-8ec7-9f778f477650,county-leon-19af0e8f,Leon County - Leon-civil_indigence.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
21140645-a652-44ee-aee5-f5a59e26de68,county-leon-20424768,Leon County - Affidavit of Diligent Search,county_local,rejected,filing,high,filing title signal: affidavit
18f1fb4e-cbc5-4015-8c50-865c9c2810cc,county-leon-26874322,Leon County - Fact Information Sheet,county_local,rejected,filing,low,weak filing signal: information sheet
e1699866-0fd4-4977-81bd-8837c3ab2aa4,county-leon-31697685,Leon County - Request for Hearing (Exemption),county_local,rejected,filing,high,filing title signal: exemption
6c08ebc7-94ba-4924-887d-2b29bcd37492,county-leon-35983399,Leon County - Circuit Civil Final Judgment,county_local,rejected,filing,high,filing title signal: judgment
f6d36a98-47d6-4171-9658-1b346b9e39fe,county-leon-47507350,Leon County - Civil Cover Sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
77126aa8-ad01-4cdb-ac5c-e83158855829,county-leon-49679840,Leon County - Family Law Handbook,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
de715cb9-b8e8-4d29-a363-1ee7797d4183,county-leon-4d6bd1dd,Leon County - Leon-Family_Law_Handbook.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
23a158f5-5245-48b3-8a55-b4242bc4f2b5,county-leon-634a6ebc,Leon County - Leon-civil_cover_sheet.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
abe3c083-609c-4fdb-8081-efa1653cd84f,county-leon-6aad1204,Leon County - Leon-fact_info.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
6ddccc8d-cc84-4945-b809-888618302a30,county-leon-79e09304,Leon County - Leon-circuit_civil_fj.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
aad11914-7619-425d-9fd2-08b2eecbf8b9,county-leon-81296283,Leon County - Collecting Judgment Guide,county_local,rejected,filing,high,filing title signal: judgment
0743d2e4-3c3b-47c0-b861-70848b11236e,county-leon-88215233,Leon County - Civil Indigence Application,county_local,rejected,filing,low,weak filing signal: application
52a6bb8a-aed8-48b6-b2aa-637492df9f48,county-leon-96a3db6b,Leon County - Leon-exemp_request_hearing.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
81996626-8792-4605-9dcb-487726f3d85c,county-leon-b40f3ae5,Leon County - Leon-collecting_judgment.pdf,county_local,rejected,filing,high,filing title signal: judgment
7bd950cc-31cf-47f7-8e8b-e429bef92b58,county-leon-c41dacea,Leon County - Leon-aff_dil_search.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
dc6674de-c1b1-4318-b032-b5aa7d0592e6,county-pinellas-74fc218c,980h,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c0dd8392-2308-4cd1-bbd6-6c3b4fcf5a56,county-pinellas-d2df8d65,902d,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
6dab9b91-e045-40d6-94d9-53cf3707203f,county-st.johns-5c8a5691,St. Johns County - St. Johns-form-78.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
8aa053bf-4d03-4bd6-a116-ed8307154858,county-st.johns-6b2602ff,St. Johns County - St. Johns-form-79.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
5836eff6-9dfd-4597-b17a-7a9383be598a,Dixie/dixie-2025-BOCC-Scheduled-Meetings,Dixie County - dixie-2025-BOCC-Scheduled-Meetings.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
956ce636-7fce-4a54-a2db-7c9b569ded23,Duval/duval-11-52_011111_Appendix_20B,Verified Motion for Admission to Appear Pro Hac Vice Pursuant to Florida Rule of Judicial Administration 2.510,county_local,published,filing,high,filing title signal: motion
37aeee02-ca12-455f-ad82-048b1686e7d1,Duval/duval-AOSC09-30,Duval County - AOSC09-30.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
01f49ab7-8df0-4eef-b827-63d9937dde78,Duval/duval-AOSC13-49,Duval County - AOSC13-49.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c4d65e07-a41f-455d-8d9c-756997c2506c,Duval/duval-AOSC22-65,Duval County - AOSC22-65.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
9a807965-e7db-48ef-8fd8-06912fe659b8,Duval/duval-civilCoversheet_form1997_instructions_Current_ADA_Compliant,Duval County - civilCoversheet_form1997_instructions_Current_ADA_Compliant.pdf,county_local,rejected,filing,low,weak filing signal: instruction
03434dcf-30c2-42c9-9c33-ac5b6e072f22,Duval/duval-civilCoversheet_form1997Current_ADA_Compliant,Civil Cover Sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
3d76c7cd-f4be-4257-83fe-044be5e2c5d2,Duval/duval-Cost_Recovery_Policy2_ADA_Compliant,Duval County - Cost_Recovery_Policy2_ADA_Compliant.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
89e62062-a9ac-4eff-a63a-ba7feb2166ea,Duval/duval-Declaration-Of-Domicile_ADA_Compliant,Declaration of Domicile,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
c47e10f7-3196-4073-a9be-c56a7701973d,Duval/duval-Designation-of-Email-Address-by-SRL_ADA_Compliant,DESIGNATION OF E-MAIL ADDRESS FOR A PARTY NOT REPRESENTED BY AN ATTORNEY [FORM 2.602],county_local,published,filing,high,filing title signal: designation of
79f81d25-0684-4124-a2ad-e500c6925450,Duval/duval-ErecordingTransmittalCoverSheet2018_ADA_Compliant,Recording Transmittal Cover Sheet,county_local,published,filing,low,weak filing signal: order\b
df5b6d2a-2f26-48d9-9d69-dd3d91494076,Duval/duval-Motion-to-Determine-Confidentiality,Motion to Determine the Confidentiality of Trial Court Records,county_local,published,filing,high,filing title signal: motion
590907d2-e05a-454a-913a-ada0a00eeb0a,Duval/duval-Notice-of-Change-of-Address-or-Email-Address_ADA_Compliant,Duval County - Notice-of-Change-of-Address-or-Email-Address_ADA_Compliant.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
418cabb3-3199-4e11-a9e3-50f0095f2b5f,Duval/duval-NoticeofConfidentialInformation-Civil_ADA_Compliant,Notice of Confidential Information within Court Filing,county_local,published,filing,high,filing title signal: notice of
8b917596-b3d8-4d54-82ae-46958dafa01c,Duval/duval-Portal-E-Filer-User-Manual-Oct-2022,Duval County - Portal-E-Filer-User-Manual-Oct-2022.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
7ed3b1e5-f3fe-4596-a8ee-4af75c5a04cb,Duval/duval-Quit-Claim-Deed-Fillable-Duval,Duval County - Quit-Claim-Deed-Fillable-Duval.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
e3a26c58-31b1-4064-ac4c-0382aa207a50,Duval/duval-RecordingTransmittialSheet-20130110-1638_ADA_Compliant,Recording Transmittal Cover Sheet,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
79d43260-5eec-460d-85c3-9dc76c138b76,Duval/duval-registration_agreement_for_viewing_electronic_court_records,Registration Agreement to View Electronic Court Records Online (Duval County),county_local,published,filing,low,weak filing signal: agreement
0aff5e4f-6e33-47e3-b0f5-676709d6a541,Duval/duval-Request-for-Redaction-(1),Request for Redaction of Exempt Personal Information from Non-Judicial Public Records,clerk_administrative,review,redaction,high,redaction pattern: redact
234898b4-853b-46ca-a2e1-69883b0d7a7b,Duval/duval-Request-to-be-Excused-from-Email-Service_ADA_Compliant,Request to be Excused from E-Mail Service for Party Not Represented by Attorney,county_local,published,filing,high,filing title signal: request to
d715e0f2-6073-452c-a76c-8e4d6abfd64c,Duval/duval-requestForInternetDocumentRemovalForm_ADA_Compliant,REQUEST FOR INTERNET DOCUMENT REMOVAL,clerk_administrative,review,redaction,high,redaction pattern: internet document removal
882bfac0-4522-4d5e-8bc0-0e8f922afd7a,Duval/duval-requestForRemovalOfConfidentialInformationForm_ADA_Compliant,Duval County - requestForRemovalOfConfidentialInformationForm_ADA_Compliant.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
d159aec6-e60c-4771-83c6-c07edab48f09,Duval/duval-requestForRemovalOfSsnOrAccountNumbersForm_ADA_Complaint,"Request for Removal of Social Security Number, Bank Account, Credit, Debit, or Charge Card Number",clerk_administrative,review,redaction,high,redaction pattern: social security number
5d744251-54ff-4555-aba4-8f17cb9cf1a3,Duval/duval-RequesttoObtainComplexPublicAndCourtRecords_ADA_Compliant,Duval County - RequesttoObtainComplexPublicAndCourtRecords_ADA_Compliant.pdf,county_local,review,uncertain,low,no filing/payment/redaction signal in metadata
2e6ad70c-3092-4e9d-959e-4c058d939756,Duval/duval-requestToReleaseRedactedInformationForTitleSearch_ADA_Compliant-2025-uptd-gov,Request to Release Redacted Information on Recorded Documents for Purposes of Conducting a Title Search,clerk_administrative,review,redaction,high,redaction pattern: redact
5aea675b-5031-4328-9c2d-a42bb7827add,Duval/duval-requestToReleaseRedactedInformationOnRecordedDocuments_ADA_Compliant,Request to the Duval County Clerk of Court to Release Redacted Information on Recorded Documents (Request by Protected P,clerk_administrative,review,redaction,high,redaction pattern: redact
aba9ed9b-bf89-40ec-8c7d-c80f58221443,Duval/duval-requestToReleaseTheExemptStatusOfHomeAddress_ADA_Compliant,Request to Release the Exempt Status of Home Address,county_local,published,filing,high,filing title signal: request to
d26fbd7d-32d9-4bf3-92d1-00500a9e51f5,eviction_collier_tenant_packet,Eviction Collier Tenant Packet,eviction,review,filing,high,filing title signal: eviction
1713687f-b37f-45ca-9db9-3782c68e91e1,eviction_form1_notice_pay_rent,NOTICE FROM LANDLORD TO TENANT--TERMINATION,eviction,review,filing,high,db category signal: eviction
3493a111-32f6-4fc6-9b5c-019ed7d34885,eviction_form2_notice_noncompliance,Notice from Landlord to Tenant of Noncompliance for Matters Other than Failure to Pay Rent,eviction,published,filing,high,db category signal: eviction
12d1095a-f77b-4769-b5f4-8a85c0331de3,eviction_form3_tenant_terminate,Notice from Tenant to Landlord - Termination for Failure of Landlord to Maintain Premises as Required by Florida Statute,eviction,published,filing,high,db category signal: eviction
5621c6f4-990d-45d6-82db-bd9c1e3014e6,eviction_form4_withhold_rent,NOTICE FROM TENANT TO LANDLORD--WITHHOLDING RENT FOR FAILURE OF LANDLORD TO MAINTAIN PREMISES AS REQUIRED BY FLORIDA STA,eviction,published,filing,high,filing title signal: withholding
b226ee9a-80ee-4560-a455-6f07542245d2,eviction_form5_complaint_evict,COMPLAINT FOR LANDLORD TO EVICT TENANTS,eviction,published,filing,high,filing title signal: complaint
3e269141-1c0e-431d-b9df-cb8f3e945fae,eviction_form5a_complaint_damages,COMPLAINT FOR LANDLORD TO EVICT TENANTS FOR FAILURE TO PAY RENT AND TO RECOVER PAST DUE RENT,eviction,published,filing,high,filing title signal: complaint
8acca9f6-1fe8-4fb2-b7bf-3d89f6c55275,eviction_form6_complaint_noncomply,Complaint for Landlord to Evict Tenants for Failure to Comply with Rental Agreement (Other Than Failure to Pay Rent),eviction,published,filing,high,filing title signal: complaint
b9525384-be63-4bff-b13d-5317ee24607b,eviction_instructions,LANDLORD AND TENANT FORMS - INSTRUCTIONS,eviction,published,filing,high,db category signal: eviction
14318c7e-7c83-43f7-b38e-48cc53227e3a,eviction_summons,EVICTION SUMMONS - RESIDENTIAL,eviction,published,filing,high,filing title signal: summons
